temp;wind;rh;precip;fire
20,7112;11,3058;50,512;20,4696;0
21,1027;16,206;55,1164;0,9173;0
24,0323;16,2526;41,6699;0,0118;0
25,1484;14,2147;46,7703;0,1326;0
24,8004;13,2902;48,5982;0,0169;0
23,9455;13,5753;48,441;0,0969;0
24,859;12,4205;47,9038;3,0223;0
25,8325;13,1337;40,8171;0,1942;0
25,7776;14,7688;44,6091;0,0585;1
26,8037;13,4449;37,1029;0;1
26,0736;13,1242;37,1889;0,273;1
26,0204;12,3565;47,8815;56,4268;0
20,7946;14,1583;52,6448;1,4917;0
22,7986;9,8077;51,7047;3,2322;0
23,7857;8,6939;47,5506;9,7736;0
23,5646;9,2444;48,6521;2,9333;0
25,23;9,0977;42,5911;2,3671;0
24,5702;9,9505;46,7899;6,046;0
21,6817;13,4118;51,451;13,2002;0
20,8109;15,5008;61,4288;1,417;0
24,5875;17,1631;56,9278;0,0791;0
25,1287;16,6743;51,021;2,3932;0
26,7774;11,6708;47,1782;4,7073;0
24,5351;22,0093;37,4961;19,3819;0
23,059;19,364;42,653;0;0
27,1716;14,2117;39,0889;0,0006;1
28,9912;10,6214;34,5185;0,0045;1
28,7584;11,8778;38,4874;1,0419;1
25,3461;15,2919;49,982;0,4053;1
24,3558;14,0203;53,6741;3,5371;0
25,5051;9,5286;40,7784;0,0045;0
26,7498;11,0564;40,4988;0,1909;1
26,1182;15,616;45,7692;6,0441;0
23,7529;11,341;48,2838;2,913;0
24,2664;11,3242;51,1567;21,6401;0
19,4318;19,8364;51,3204;8,8872;0
19,7841;13,7593;39,6502;0,031;0
20,0391;8,729;45,2193;0,5082;0
19,9531;12,1198;59,9046;9,2916;0
18,7307;16,8946;54,7321;0,2716;0
19,247;14,9731;48,2077;0,9425;0
21,0424;16,6138;38,8814;0,0697;1
21,8074;12,3103;45,059;0,0002;0
22,6542;9,3326;44,7473;7,4983;0
22,7519;8,4981;47,1836;0,5604;0
24,6871;8,7714;43,3196;0,0117;0
26,1985;9,9726;41,847;0,0347;1
24,6607;14,1583;49,7153;0,7459;1
25,3957;16,9076;48,1569;0,0065;1
25,1625;15,0246;50,1777;0,0013;1
26,6353;11,2219;41,3508;2,1733;0
25,6653;12,377;50,2176;4,3454;0
26,3399;17,4706;47,514;3,1572;0
22,4855;22,4104;56,248;25,143;0
20,9485;11,1687;58,9183;3,9791;0
24,9026;11,2769;54,5204;0,0027;0
25,4057;10,543;54,6309;0,5266;0
24,7577;11,4391;56,8055;0,4098;0
24,7232;12,412;51,845;22,7314;0
21,6915;15,9605;54,2296;0,8094;0
20,7943;14,5663;47,3319;0,0016;0
22,8016;10,4222;43,1731;0,0014;0
25,8939;12;46,0973;0,0186;1
27,0013;16,3418;43,262;0,1359;1
26,3996;13,7055;48,7361;1,3913;0
26,2147;10,517;49,3967;0,0009;1
28,4595;9,4684;44,9491;0,0007;1
27,479;12,5776;55,8993;1,9525;0
29,4576;10,9006;45,1392;2,9284;0
26,2116;14,601;50,899;3,9043;0
19,2503;16,7013;56,2281;17,3005;0
21,321;15,2757;44,6718;0,0028;0
20,5039;13,6466;45,9219;0,0168;0
22,9196;10,2113;38,9325;0,0001;1
25,5735;10,4282;39,4444;0,0103;1
27,1196;10,3008;41,8881;0,0003;1
26,9826;11,5106;43,273;0,0006;1
26,1987;16,9429;48,84;0,2075;1
25,3991;14,7385;49,6541;0,0056;1
25,2953;14,4384;49,6734;2,4576;0
25,4563;12,3684;46,3977;15,1678;0
24,9545;11,1356;51,0761;6,9976;0
25,0321;11,7871;50,0428;6,8398;0
25,0254;11,4172;48,8179;1,3825;0
26,1992;10,5936;42,314;0,315;0
25,8098;9,7863;37,6516;0,1973;1
25,4713;13,3712;43,8638;0,1878;1
24,9389;12,2654;43,2061;1,5196;0
25,0294;10,6413;40,9344;1,4945;0
24,5793;10,4893;43,7949;11,5793;0
19,653;19,4749;60,034;8,019;0
20,7307;16,2239;58,0014;0,0239;0
22,2972;12,6826;55,2138;0,852;0
21,8582;14,911;54,6835;12,204;0
20,8139;11,7709;52,91;19,1323;0
20,062;14,7564;59,4201;2,4005;0
17,3448;16,9826;58,8789;6,0371;0
19,7675;14,2071;47,697;0,0039;0
21,4235;12,8066;56,7391;0,7025;0
20,5417;17,2233;52,819;0,2801;0
21,1505;16,3023;46,2401;0,002;0
20,9923;18,2065;52,8888;0,001;1
21,1253;10,9353;51,3468;0,0002;0
23,3263;9,2825;38,2883;0,0086;1
23,3352;12,426;45,5349;0,0321;1
19,1697;16,8937;61,1798;1,0151;0
17,3029;22,0544;47,4305;2,0717;0
16,0397;20,7631;40,9387;0,0073;1
17,4503;13,5587;48,3264;0,0043;1
20,5384;14,716;45,6068;1,1082;0
17,173;13,6812;51,387;21,6586;0
16,3258;12,9406;64,711;12,2683;0
18,6849;11,1765;52,5745;4,5148;0
16,4379;13,4471;62,0179;3,8942;0
20,395;11,8677;48,6648;0,0226;0
21,1484;12,8618;51,7785;0,1745;0
19,6887;11,8952;54,5836;0,0077;0
19,5179;17,0732;54,3768;0,0096;0
19,6054;12,8185;54,9237;0,0104;0
18,5526;19,0335;57,6908;18,8187;0
15,1077;22,9314;58,1046;12,3669;0
12,6392;14,9159;57,2624;0,4316;0
14,4558;11,8128;62,2918;1,4123;0
13,0216;17,0108;46,8773;0,4909;0
14,8124;20,6602;51,2089;0,1695;0
14,8437;15,205;48,0548;0,0929;0
18,1985;21,0324;43,9858;0,0163;1
16,7115;16,712;60,3321;0,4129;0
16,8113;13,0102;53,6823;0,004;0
19,2939;13,0343;47,7782;0,0002;0
19,3843;11,0138;47,5993;0,0136;0
19,7208;10,161;44,0251;0,0172;0
18,1696;15,7191;51,6973;0,001;1
17,4723;12,7633;49,9317;0,0427;1
16,9793;9,1724;60,3576;0,0213;0
16,197;11,572;56,8428;0,0097;0
17,6006;13,5343;57,928;0,0009;1
18,3683;15,2861;50,3125;0,0003;1
19,9214;10,9874;48,0601;0,0004;1
20,4348;11,9453;45,7666;0,0039;1
20,2081;10,2099;40,1298;0,0013;1
18,0859;12,6584;47,454;0,0003;1
16,6811;13,6608;45,6715;0,0015;1
17,993;10,9547;47,4594;0,0017;1
17,9874;9,4225;39,4087;0,0019;1
17,0114;10,9124;44,3987;0,1182;1
14,1897;10,7728;52,1596;2,7598;0
10,9246;13,2191;60,202;0,9088;0
8,6136;15,7088;73,9804;0,0921;0
8,628;14,4293;74,0104;0,1025;0
12,0245;23,3828;59,9816;2,4455;0
11,6329;35,4829;60,3807;6,9798;0
10,6718;28,6607;68,8968;7,8448;0
11,6563;36,5963;70,7238;5,8369;0
10,5144;20,0868;58,6797;13,1859;0
10,2065;10,4013;69,6242;2,3264;0
11,2507;18,7777;65,318;2,039;0
8,1128;21,7564;73,5114;17,3231;0
7,2172;14,9305;69,4922;9,4668;0
9,3654;14,4888;61,9445;0,2207;0
8,725;31,2476;59,25;23,5674;0
9,1187;29,7278;67,7222;23,9385;0
8,3356;12,2407;67,0945;0,0489;0
14,5355;28,3306;53,1382;1,0915;0
8,6887;27,6445;60,995;6,3483;0
12,6515;28,8222;49,7797;7,159;0
9,2996;18,3498;62,6025;2,9705;0
10,7252;16,6002;43,9123;2,7267;0
8,2458;21,1084;73,1215;14,0781;0
8,0718;13,4666;62,6102;0,6452;0
9,6562;13,6974;60,0072;0,1164;0
8,9081;20,8887;67,6006;0,2798;0
13,0996;20,0933;44,4824;0,6431;0
6,352;14,4061;75,3253;0,0115;0
7,9066;12,154;66,7163;0,0273;0
9,0918;20,173;54,357;2,2028;0
7,2;21,7481;69,412;12,9072;0
8,807;18,1697;57,9541;17,65;0
3,9682;20,5423;66,5576;1,5849;0
4,764;15,4985;58,3922;1,257;0
2,9928;22,3107;67,8005;11,3746;0
3,6884;21,8444;56,6984;1,7971;0
3,7365;18,4316;65,4076;0,0057;0
3,6471;9,8889;64,3421;0,0194;0
6,48;14,1094;68,9927;1,6449;0
5,0176;11,2193;60,9992;2,994;0
8,4145;14,722;61,7418;0,0305;0
5,5931;19,7528;66,3608;1,685;0
1,1893;27,5882;81,284;6,7338;0
2,431;19,3361;77,3702;0,0607;0
0,1551;10,7381;76,5032;0,5249;0
4,1272;27,1623;64,8895;10,592;0
5,5927;15,2405;70,7645;3,7615;0
8,6973;20,5091;64,5246;0,3208;0
10,3133;23,7263;57,9679;0,4445;0
11,306;24,0782;53,5745;0,2114;0
9,1836;19,2771;54,124;1,0454;0
13,0176;19,0717;47,1484;3,3817;0
6,9528;28,2681;68,084;6,0776;0
6,4259;42,4863;51,4064;25,9849;0
7,9904;30,9493;62,3923;24,8415;0
0,3857;27,4631;69,4802;2,2434;0
5,1696;25,0802;60,8516;0,8607;0
4,1921;17,1232;64,1706;0,4932;0
1,6547;20,6399;67,5697;0,0917;0
2,2966;16,1052;60,6336;0,1675;0
-3,3057;31,4043;62,0234;0,0059;0
-2,3514;29,0704;73,2924;0,0003;0
0,0115;20,7879;70,0679;0,0004;0
7,5283;14,8157;51,1848;0,0731;0
2,9664;20,5052;58,5026;0,0036;0
2,85;12,8921;60,0251;0,0038;0
6,0519;9,551;59,5724;0,0069;0
4,6281;13,6727;58,9197;1,0736;0
-1,3312;32,4185;65,4242;0,0466;0
1,58;20,4428;57,5977;0,0045;0
3,7974;13,9556;58,2908;0,0023;0
5,1888;13,622;58,5785;0,0039;0
7,6146;12,1582;65,1657;0,0798;0
8,2736;14,995;53,7063;0,0641;0
4,9951;19,854;62,5211;0,8903;0
4,4374;15,3407;64,1701;0,0133;0
5,9023;10,6438;75,1035;0,0542;0
5,9813;13,0861;60,9843;0,1479;0
7,3067;11,2895;58,3654;0,012;0
7,1876;13,7128;59,7791;0,0131;0
6,9595;10,5156;57,4751;0,0182;0
3,7172;11,0497;64,5111;0,4067;0
-0,2959;17,7796;78,9319;0,3166;0
4,586;19,3296;57,9963;0,0366;0
4,2905;12,5006;54,2969;0,0031;0
7,4443;12,7988;44,6219;0,2734;0
6,4277;17,2562;47,3009;0,007;0
8,7888;16,9089;44,3534;0,1498;0
7,87;16,1299;69,2073;1,9956;0
5,407;12,0038;62,0875;7,2623;0
4,2788;12,0993;79,488;0,1875;0
7,7719;29,4022;57,6199;13,5551;0
4,9753;17,6334;54,8145;15,2825;0
4,7525;16,8333;42,7555;0,346;0
7,2809;23,8806;59,9698;1,0538;0
8,5063;20,7032;71,8264;0,057;0
9,1519;20,3284;60,7831;0,6321;0
8,6421;17,9091;67,7818;0,6471;0
4,7912;35,1651;78,5921;27,6897;0
-0,369;50,8958;60,8283;4,7028;0
1,0992;32,5001;50,9552;0,1272;0
5,6063;18,4276;54,6288;0,1608;0
5,7704;10,6606;54,1895;0,0005;0
8,6829;18,3599;44,1111;0,0695;0
9,561;34,385;82,9834;2,6025;0
5,9736;24,5381;70,8411;3,7646;0
6,6505;14,7066;61,1588;0,3163;0
7,3789;19,7187;35,9424;1,4485;0
6,3905;23,898;57,1537;15,4696;0
7,5706;18,1471;48,9357;0,0188;0
11,0195;13,1927;42,559;0,0306;0
12,8362;18,6597;41,3872;0,1878;0
10,4293;20,2533;61,9674;0,1177;0
7,5032;15,9188;64,1653;0,5412;0
2,3195;23,3885;61,7991;0,3557;0
6,7437;20,0702;63,7246;0,0676;0
5,4289;16,3467;46,8578;0,1995;0
11,6636;20,5546;42,8879;2,1399;0
7,7396;19,2268;57,4326;0,6335;0
11,4604;25,137;49,1416;0,1842;0
7,998;28,5809;59,1722;31,5641;0
1,8892;24,6178;61,0549;13,6432;0
0,8096;30,7267;66,0077;13,39;0
6,4271;19,7798;57,181;2,7815;0
9,8557;33,0561;68,1878;20,9677;0
8,3586;34,8058;52,1999;7,9572;0
7,1131;26,6582;62,7214;19,3998;0
4,4196;17,0332;70,1433;4,0419;0
6,123;14,8362;54,1305;0,3572;0
7,8309;24,6452;72,1072;11,2405;0
4,2762;20,6192;68,6764;7,5191;0
4,3497;21,1928;74,0079;0,9262;0
6,6164;11,1783;62,9666;0,0099;0
6,9322;16,5678;54,5669;0,2019;0
11,872;12,4759;60,3874;0,2972;0
15,3382;17,7504;47,3243;0,0173;0
14,4187;18,7115;57,3418;0,1269;0
7,131;21,0704;54,4663;0,2176;0
5,5673;25,7149;57,7478;0,0655;0
10,3574;15,4253;36,813;0,0018;0
14,2083;13,6752;31,8822;0,0035;0
12,0928;18,0462;47,9521;0,0344;0
13,8437;11,1138;33,3018;0,0126;0
14,2994;11,0951;34,3925;0,0112;0
12,5336;16,4463;40,6013;0,1597;0
6,88;25,7175;61,9626;0,0184;1
-1,5597;28,3771;56,5276;0,0103;1
1,9125;27,5613;68,5691;0,4152;0
0,9396;23,9021;67,0716;4,8804;0
2,977;28,9119;85,4217;9,4047;0
7,465;20,1084;61,9759;1,6841;0
9,6168;11,4822;54,2188;0,0061;0
10,4508;12,7065;49,8528;0,0403;0
7,4448;21,1739;57,2428;0,014;0
3,719;24,1266;55,469;0,6271;0
4,2487;26,8019;50,7376;0,0611;0
8,4247;12,655;46,4166;0,0023;0
10,1599;13,1758;42,1444;0,0887;0
11,2457;29,0929;41,6611;0,0935;1
12,3034;30,9297;41,1518;0,1553;1
13,5659;22,9772;30,0488;0,0086;1
13,0048;21,3262;29,9745;0,0017;1
14,151;18,4793;30,2401;0,0026;1
15,2025;11,7173;29,5672;0,0072;1
16,6046;17,1334;36,1742;0,0003;1
15,9027;14,362;39,665;0,0295;1
16,2987;12,5686;37,345;0,0096;1
15,4699;22,561;36,6654;0,1246;1
5,1625;24,736;74,5;14,0135;0
11,0014;19,1102;37,2749;0,0031;0
15,6327;12,565;36,1936;0,0236;0
18,4092;13,8316;30,0738;0,0231;1
18,5796;12,2977;33,5087;0,0498;1
19,4633;13,7692;43,7834;0,4188;1
14,2884;22,6104;49,2951;0,6432;1
16,0065;25,4516;39,3686;7,3672;0
12,8383;23,5493;50,4247;0,0474;0
13,8231;17,0549;41,3394;0,0003;0
16,1725;10,5735;38,0923;0,0071;0
16,8507;17,1121;38,1928;0,4545;1
14,1182;9,7076;57,5763;1,2971;0
16,9089;10,5098;47,5486;1,6428;0
17,1862;19,2726;43,9515;0,9936;0
14,7814;17,8915;57,8925;6,947;0
13,7754;12,2383;58,3152;0,3115;0
14,3682;18,269;56,9778;4,8587;0
12,4702;14,0419;57,9164;17,1357;0
11,1447;21,5734;65,9993;1,3771;0
13,7481;16,5735;45,9057;0,0118;0
16,5855;16,4928;52,1942;2,8727;0
10,9018;21,9361;46,4238;2,1036;0
12,8572;19,9848;43,8443;0,0104;0
18,7507;12,4423;38,0549;0,0212;0
19,7076;14,7806;38,7168;0,0114;1
20,0777;18,6889;36,0584;0,7456;1
18,1884;26,5829;47,974;1,1919;1
12,8948;15,2391;73,5052;2,9091;0
21,4816;25,8631;40,0843;0,3038;1
20,9244;25,3194;43,9606;11,8155;0
20,8502;21,4791;44,358;0,3726;0
20,4446;11,4182;42,6895;5,7359;0
19,5717;14,7;50,2828;8,1165;0
20,9896;17,338;47,9458;2,0523;0
20,9568;17,0534;49,5748;35,1789;0
17,7063;22,6279;45,0112;25,4342;0
14,9906;27,4878;43,2823;0,783;0
16,8261;14,7262;42,2504;0,0445;0
19,2504;12,6751;55,0476;0,456;0
16,008;18,9436;55,7353;4,4978;0
14,0896;17,8582;54,2403;8,1933;0
12,1616;23,4004;59,8601;6,4064;0
15,1702;21,908;55,0966;1,6355;0
14,8611;17,1938;47,9272;1,8465;0
15,2102;14,6621;53,6377;2,3606;0
14,488;11,9905;54,2707;1,2828;0
14,2077;13,7111;54,2766;0,6574;0
14,3487;16,0059;55,3701;0,1622;0
16,1279;17,4278;45,8422;0,4049;0
16,2767;15,6121;48,1276;5,7813;0
20,1074;27,8957;44,7557;1,9092;0
23,0123;32,3416;45,3484;14,6363;0
19,7713;10,7693;58,0574;0,5049;0
20,7548;14,0516;48,7949;1,5926;0
18,5767;11,824;57,8248;12,9237;0
18,0279;7,6211;51,7595;7,9562;0
17,3922;11,1986;51,3063;7,7375;0
17,6363;10,9699;47,7929;4,4249;0
19,2096;14,2929;45,3536;0,0263;0
22,0484;15,1298;46,1285;0,0056;0
21,1717;15,3655;47,1453;1,0909;0
18,4149;9,9582;57,5417;5,7811;0
16,7143;12,4811;60,0687;3,5361;0
17,7456;14,0315;61,6507;0,3003;0
20,0998;17,0468;52,366;1,8124;0
20,3044;15,112;48,9383;1,1687;0
17,8851;14,0442;57,8208;5,0637;0
16,6435;18,6001;44,8763;1,0201;0
19,1278;25,0621;56,724;8,542;0
21,2821;26,5451;54,942;0,7125;0
21,2172;13,9914;44,3758;0;0
23,1278;10,2102;49,8599;0,5559;0
24,5502;8,3874;48,4147;0,5984;0
25,1708;9,2385;44,5348;0,9769;0
26,0664;9,0547;47,0201;0,738;0
26,3367;13,8321;41,9606;0,6568;1
25,2749;11,1141;48,1894;0,0126;1
26,1254;9,1324;49,6994;0,0402;1
26,4652;9,9877;43,228;4,9398;0
23,7595;13,5343;51,388;3,2602;0
23,1556;15,0019;49,7792;1,462;0
23,3466;16,7907;51,7004;0,0215;1
24,8999;15,2342;47,9991;0,0197;1
20,5817;25,0809;53,9056;0,5399;1
22,6444;12,8095;39,0819;0,2705;1
26,2385;13,4991;36,3378;0,0011;1
27,0019;11,8264;37,7112;0,0011;1
26,3167;13,9951;43,0142;4,367;0
21,3499;22,0307;54,1219;0,1321;1
20,1427;21,377;39,037;0,0003;1
20,3824;14,9291;43,3279;0,0012;1
21,5932;10,2453;42,3852;0,4502;1
22,531;10,7321;44,8215;0,3195;1
19,7057;14,0233;56,4134;9,1632;0
19,6448;14,2334;47,723;11,0058;0
18,8306;11,6883;50,6656;2,7927;0
22,1053;10,878;51,522;0,0062;0
24,4096;11,6588;43,549;0,0007;1
26,3337;12,4422;40,0197;0,766;1
23,7886;11,4795;54,4717;2,6594;0
24,7986;11,738;53,1083;13,283;0
19,9788;13,4082;56,0164;5,4198;0
22,1101;11,6584;55,2754;0,1099;0
24,9255;12,7224;42,2786;0,003;1
27,4461;11,171;40,3084;0,0003;1
28,9097;11,027;40,2124;0,0131;1
27,3722;10,1346;48,898;0,6409;1
27,872;10,1045;48,5367;5,48;0
